,label,location,tweet_text
1490,,,@Tim_X_ @MattWalshBlog @Twitter It's true. Taking my lunch break at the abortion factory as we speak.
1491,,USA,@Amy_Siskind @Rosie Stormy got pregnant from their affair and #trump paid for the abortion
1492,,,@SoapBoxDudeBro @BecketAdams using abortion as birth control is fundamentally evil
1493,,CA,@realDonaldTrump @March_for_Life abortion kills itty bitty babies &amp; kills the soul of women
1494,,"Houston, TX","(Of course, 17 of these states ban abortion at about 20 weeks post-fertilization. Thank God!)"
1495,,,There’s a right and wrong to every issue... Dems so wrong to support abortion.
1496,,welcome to Utvaer,@Amy_Siskind Where in that story is an abortion involved?  You’re not good at this.
1497,,,Pro choice doesn’t mean pro abortion. It means pro letting people do what they want with their body. Just for clarification.
1498,,,@witlessX @ELLEmagazine They never were.  The Women's march is democratic propaganda based on ideals of pro abortion rights.
1499,,Edinburgh,"Don't focus on the gaffe. If someone's having an abortion in the ninth month, it's not because of a fucking girlish whim."
1500,,,"@OregonGovBrown About abortion, where is the love?"
1501,,Iowa ✈️ Wyoming ✈️ Ukraine,I think anti-abortion people just enjoy seeing pictures of mutilated fetuses
1502,,utah,"@sltrib That we're against abortion, socialism and giving our country away!!"
1503,,America,"I'm confused about this Democtatic Women's March with signs saying, the future is women, when they believe in abortion. No kids, no humans!"
1504,,,@NiceEtoile @Tony_Dalton4 @Jacob_Rees_Mogg Money or abortion. Who cares. My pockets are full
1505,,There She Blows,"@GrahamLedger Keep abortion safe and legal, lol."
1506,,"Pennsylvania, USA","Today, I'm wondering if The Idiot Trump thinks that a Caesarean is a kind of 9th month abortion."
1507,,Canada,And it sucks that some pro-life voices don’t understand that being pro-choice doesn’t mean anyone actually likes abortion.
1508,,USA,@redsteeze @BasedMonitored their support for abortion proves that
1509,,,Abortion hurts women.
1510,,Florida,"@dbongino they only cover crazies, abortion freaks and low-life ugly people thinking they are smart"
1511,,El Segundo with Fred,Shouldn't the so-called #WomensMarch2018 be renamed the socialist abortion march?
1512,,,"There’s no morality, compassion, or humanity in abortion."
1513,,"Hawaii, USA",@brianstelter CNN boycotted the March for life yesterday. Now they want us to believe the Pro Abortion woman's march is for real.
1514,,,Why are old ugly spinster cat ladies worked up about abortion rights? #WomenMarch2018
1515,,,"Abortion is murder, End of story."
1516,,,@SkeeverDaddu @Bottom_Creek @ACLU So you're against abortion once the central nervous system is formed?
1517,,"Frostburg, Maryland",@bucketojunk2016 @AdamKwasman Two different issues. Your point may have merit but tying it to the issue of abortion hurts your own argument.
1518,,Phoenix,"You with your pink hat and your ""abortion now""pin. Another murdering pussy heard from."
1519,,"Texas, USA",Besides abortion what are other women’s constitutional rights not just rights they claim?
1520,,Erotic City,@PPact @Tselvar The democratic party platform is abortion up to the point of birth.
1521,,,#WhyWeMarch I want women to have to put hangers up their vagina to get an abortion
1522,,,"@LeahR77 If you REALLY think this march is solely about abortion, you have been extremely misinformed."
1523,,,You sound like a whale having an abortion!
1524,,,You can make the decision to never get an abortion because it's a choice for your body. But you do not get to make choices for other people.
1525,,"Dallas, TX",@stephypie15 they also passed a bill that’s anti-choice on abortion
1526,,,@CBSNews This is the guy that shoehorned abortion verbiage in the tax bill. What a scumbag.
1527,,"Boston, MA",@MAKETHEPLEDGE16 How intelligent are you. Thought you idiots were against abortion and here you are promoting it you fool.
1528,,,@ACLU She wouldnt have a family to march with if she uad an abortion.
1529,,USA,@KHOU Keep abortion legal... You wouldnt be standing there holding that stupid sign if your momma had believed in abortion...
1530,,South Florida,@redsteeze Aligns with our abortion stance.
1531,,America the Great,"@skarey @jennajameson There's no such thing as a ""safe abortion.""  At BEST it leaves 1 dead, 1 wounded."
1532,,,@scottmcerlean81 @jennajameson I'm confused. Who wants you to pay for their abortion? A chick you got pregnant?
1533,,"Portland, OR","@BrowningStephen @joncoopertweets Abortion @ 9 months? That's called birth, not abortion."
1534,,"Colorado, USA",@KDVR That's not a women's march. It's a radical feminist abortion mill march
1535,,"Paso Robles, CA",@MAKETHEPLEDGE16 @joanwalsh @thenation Thought you idiots didn't believe in abortion ass wipe
1536,,United States,@MAKETHEPLEDGE16 @joanwalsh @thenation But Republicans don’t believe in abortion right?
1537,,"Hickory Hills, MS",I like that ableton autocorrected itself to abortion
1538,,"San Diego, CA",wait jk i take it back he’s kinda whack and doesn’t believe in abortion
1539,,"Toms River, NJ",@MAKETHEPLEDGE16 @joanwalsh @thenation I thought they didn’t like abortion?
1540,,,@WalshFreedom Guy who doesn't pay child support should stfu about abortion.
1541,,"Tennessee, USA",@GregNorberg Great Point to those in favor of abortion!
1542,,"Bolivar, MO","@jerseygirl2you If feminists love abortion so much,why are there so many of them?"
1543,,,"Abortion isn't a fundamental human/women right , it's a direct implemention of Malthusian Law Of Population and Poverty ."
1544,,,@MAKETHEPLEDGE16 @joanwalsh @thenation But Republicans dont believe in Abortion. Womp!
1545,,"Ifako, Nigeria","@_LifeOfPhelyx Sextube
Condom app
Masturbation tip
Pregnancy test
Abortion ways😂😂😂😂😂😂😂"
1546,,"Alt-Center (If it's stupid, I'm against it)","@incognito_joey @dontcallmepoc Yeah, that probably cancels out much of the effect from abortion, which iirc trends low income."
1547,,Arizona,@MAKETHEPLEDGE16 @joanwalsh @thenation I thought you Trump lovers were against abortion.
1548,,"Massachusetts, USA",The doctor said my mom should have had an abortion.
1549,,"Summerfield, NC",@kylegriffin1 😂😂omg he doesn’t even know about birth and abortion
1550,,"Grass Valley, CA ",@ChrisJZullo Maybe getting Hollywood and other Democrats to stop raping so much is a better solution than abortion?
1551,,"Fort Wright, KY","@nybelleinga @CecileRichards Women of color actually tend to face more obstacles accessing abortion services, not fewer."
1552,,"Pittsburgh, PA",I've only been in the air and space museum for 10 minutes and I've already seen 10 maga hats and 3 different anti abortion groups yikes
1553,,"Michigan, USA",@ChrisJZullo “safe abortion” ????? Not very safe for the children losing their LIVES
1554,,"Ottawa, Ontario",@realDonaldTrump 75% of Americans believe abortion should be legal for at least some situations but what do you care about voters?
1555,,"Arizona, USA","@kristinelevine @realDonaldTrump I'm confused.  Is Drumpf saying he's joining @DougStanhope 's ""Abortion is Green"" movement?"
1556,,,@SLSmith000 @PressSec @POTUS Abortion as health care a stretch outside of specific situation...
1557,,,The March for abortion it has so many supporters it’s amazing
1558,,North Carolina,@allemeier_r Because abortion isn't healthcare
1559,,,@PurgeEveryWord He meant abortion but said it wrong
1560,,,@Blade_Davis He misspoke that is all. Actually Washington State allows late term abortion.
1561,,"Washington, USA","@BobRangel64 @PPact That’s your stance. Education, accessible birth control are essential to minimize abortion."
1562,,,"@SpeakerRyan If you don't like abortion, vote to fund Planned Parenthood's contraception and medical service."
1563,,In the Basement of the Kremlin,I only support abortion if we invent a time machine so we can go back and abort the people in the women's March today
1564,,"Newfoundland and Labrador, Can","@DaeEngland @michaelcoren An abortion is a tiny vacuum on a clump of tissues. Less invasive than a D&amp;C.
Have you had a D&amp;C?"
1565,,,"@DewNO I thought so too.. were not the Dems for SLAVERY, ABORTION CLINICS, WELFARE , ETC???"
1566,,"London, England","@guardian I bet if he got that pornstar pregnant he would have made her get an abortion, considering he didn't even use protection"
1567,,,@clairecmc You forgot to praise all the women who marched against abortion yesterday.
1568,,,"@HeroMysterion ""I... I guess we should get an abortion on them both"""
1569,,"Los Angeles, CA","@HQ_IQ @B52Malmet Good one, baby killer. If babies voted Dems would outlaw abortion. #AbortionWaddle"
1570,,Glendale. AZ,"Donald Trump will be first US president in 45 years to speak at pro-life march.He previously said ""hates the concept of abortion"""
1571,,,@ClarkeMicah Roman Catholic conservatism I assume you mean anti abortion stance?
1572,,United States,"@ChrisJZullo Yeah, about that, abortion is murder."
1573,,"Twilight,Zone ",@indivisibletx24 They celebrate abortion. The sacrament of the left !
1574,,"American Carnage, PA","@hclaysonsmith @March_for_Life Why do y’all only care about fetuses?    You are ANTI-abortion, not Pro-life."
1575,,"West Grove, PA",@MikeSAdams Abortion is wrong! Both of my daughters are adopted.
1576,,"Morning Sun, IA",After yesterday covering #MarchForLife2018 as `anti-abortion rally' I demand @cnn cover #WomensMarch2018 as `Anti-Man rally' #unbiased
1577,,,"@AMysterySuiter @HilarityEnsues7 @aloha808x @bbbwell @beehive1027 @ScottRhodie @thehill Don't like abortion, don't have one."
1578,,Brooklyn,#womensmarch2018 the last time I went out to march? A war stopped. Having Sen Tom Kaine as a featured speaker? He's anti-abortion.
1579,,,@MarshaBlackburn @WhiteHouse @realDonaldTrump @POTUS THERE ARE TIMES WHEN AN ABORTION IS NEEDED LIKE A TUBAL PREGNANCY.
1580,,"Alberta, Canada","@SteveDeaceShow Call it what it is. It’s not pro life, it’s anti abortion."
1581,,"Los Angeles, CA",Barbie’s First Abortion #AbsurdToyIdeas
1582,,"Houston, TX",If you really think abortion is okay and nothing wrong with it. Unfollow me right fucking now. I’m so serious
1583,,Around The World,"RT APFactCheck: How do Trump's claims about the unemployment rate, the economy and Americans' views on abortion line up with the facts? Se…"
1584,,,"After i hit metamorph hey, i am a dog girl abort hey, shoot pregnant wife ina porsch hey, thats an expensive abortion!🖤🔫🔪"
1585,,"Uithoorn, Nederland",@pathickory @ReallyDontTrump That can also be considered an abortion.
1586,,#TheConchRepublic,@tesskrasne except for an abortion that is not human or right!
1587,,,@WeidnerDianna @joncoopertweets He actually said that at an an anti-abortion rally on Friday
1588,,,"@ALT_uscis Yes babies are born; however, he’s lying again about abortion. No state allows such in the ninth month."
1589,,"Chicago, IL",Counter protesters with the typical anti abortion graphic signs. This is going to be a grand old time.
1590,,Washington DC,@JudgeSilverman @mattyglesias They learned from the iterative game that no one wins on abortion shutdowns - so they stopped doing them.
1591,,maunt scott -kepler-452b,"That's why we have laws to follow and obey.
The law of the supreme being;
IS NOT ABORTION OR KILL ANY CHILDREN 👶 👶👶 ..."
1592,,Swimming in the Franklin Ocean,Did y'all know there's an annual anti-abortion rally? Shits been going on for 45 years. Holy shit.
1593,,28277,@MikeKeelingNJ @HootHootBerns @LeftwardSwing Abortion?
1594,,"The District, USA",Abortion is not birth control.
1595,,"Edmonton, Alberta",@jofo2005 @globeandmail @JohnIbbitson The Charter does not mention abortion rights.
1596,,,@OhNoSheTwitnt And about abortion! How many has he paid for between his mistresses and his own kids? Ten? More?
1597,,"Minneapolis, MN",@JordanUhl Maybe trump's mother called the day he was born an abortion
1598,,,Abortion is Demoncrats answer to self loathing
1599,,,"@HilarityEnsues7 @HWinklemann @beehive1027 @thehill This is one time, I wished for someone to have an abortion..."
