,label,location,tweet_text
804,,,@Lrihendry @LindaSuhler WE need Auto Death Penalty for anyone shooting a Police Officer.  This BS of life in prison for them is a vacation.
805,,"Florida, USA",@RealJamesWoods Hope this kid gets the death penalty.
806,,Now A ShiteHole,Once we have left the #eu we legally could 'Bring Back The Death Penalty' and f'kin hang people like #ianhuntley #loosewomen
807,,"Tejas, USA",@RawStory Death penalty is appropriate here
808,,New York,"i've got jury duty and whatever the crime, i'm pushing for the death penalty just to get some practice with persuasion"
809,,,@FoxNews Don't worry.  This creep after a short time in prison will wish he got the death penalty.
810,,,@LATiffani1 @justanavywife Soon I hope in prison waiting his fate. Death penalty for high treason and Logans Act.
811,,S. Sudan,"Release James Gatdet Dak now
He is not a criminal. He doesn't deserve death penalty"
812,,Nigeria,@i_am_Anomeli My opinion is this. Death penalty for convicted rapists
813,,"Montana, USA",@LizCrokin Should have gotten the death penalty
814,,,@RealJamesWoods Poster boy for Death penalty for cop killers remember he said in court he wanted to kill more cops soon.
815,,Somewhere in Paradise,Certain crimes make you doubt the severity of the death penalty
816,,,@agapanthus49
817,,,@rtv6 Automatic Death Penalty
818,,,South African adviser to South Sudan rebels could face death penalty
819,,Derry/Manchester,whatever stupid employee of urs that made the STUPID FUCKING UPDATE @Snapchat they need the death penalty
820,,"England, United Kingdom","@itvnews leave the garbage out of the country, let them get the death penalty."
821,,Between the Grid & the Matrix,"@CNN So, one more crime? She could be charged with death penalty by her actions against her people."
822,,congleton,"@SkyNews Death penalty, nothing less"
823,,"Lagos, Nigeria",@bukola23 I support the death penalty.
824,,,"@GeorgWebb Treason = death penalty.     #ArrestThemAll
#DrainTheSwamp
#WeThePeople
#GreatAwakening
#FakeNews"
825,,,@tintin0418 And that the ICC does not impose death penalty.
826,,DC,@RealSaavedra @JessieJaneDuff Trash. Death penalty is too good for this piece of trash
827,,,@News12NJ Death penalty I’m a firm believer in using it on a guy like this why should we pay For him
828,,,@OfficialSPGB @DonaldJTrumpJr What have they done that warrants the death penalty for their family?
829,,"San Francisco, CA",@latimes Someone needs to take out a full page add calling for the death penalty for Treason. 😂
830,,,@BrandonTXNeely @IvankaTrump @MrsVanessaTrump WRONG! Just you that didn’t get your way. I hope whoever did that gets the death penalty.
831,,"Pacific Grove, CA",@LauraLoomer Need more death penalty.
832,,"Smithville, TX",@foxandfriends Murdering Police Officers absolutely SHOULD be punishable by the death penalty!
833,,United Kingdom,@rafatjah I saw that. I’m horrified. Death penalty is the only way forward
834,,cardiff wales,"@talkRADIO As long as they get the death penalty, who cares!"
835,,Kentucky,"@FiveRights I believe Treason &amp; Sedition are capital crimes and subject to the death penalty. No life in prison for her.
Nope."
836,,London,@reesmf @paullewismoney I think you'll find that in war the death penalty is the norm
837,,,@samtuker @LizCrokin @NoFearSoundMind why not death penalty!!??
838,,,Penalty is death
839,,España,@gaytimesmag Death penalty to the person who bought that T-shirt
840,,Lap Of Bharat Mata,@Spiritism00 @Zencheeta @debanjanadas6 @ManishaGulati6 Her one call to my father could be death penalty for that psycho.
841,,,Death penalty please!!!!!!!
842,,Republic of the Philippines,@PHLTrustDuterte @Dutertenomics And this is the reasonable why death penalty should revive here.
843,,Australia,@PantsuOni Death penalty for buttering poptarts Yes/no?
844,,Bristol,@itvnews Let the USA have them. They have the death penalty
845,,West  Country  Uk,@talkRADIO Face usa courts .  Death penalty  then . Asap .
846,,"Cape Town, South Africa",@eNCA Only 15 years when Nigeria is still paying ransom on the girls release. What happened to death penalty?
847,,,@DLoesch I think the death penalty is too good for certain people.
848,,,I have to be somebody out there who wants the death penalty...
849,,"Plymouth South West, England ",@ActiveCampaigns Restricted internet? Secret police? Death penalty? Yeah lovely...
850,,,@EW Give omarosa the death penalty for blasphamy
851,,,@nypost How about a death penalty
852,,,@CNBC Throw him the death penalty you wuss
853,,Spark Bridge   Cumbria,@SianGriffiths6 True for rape and it was for the death penalty. Remember Timothy Evans?
854,,"Laughlin, NV",@FoxNews Give him the death penalty
855,,"Illinois, USA",@PGHowie2 Dear God this is demonic ! Death penalty
856,,"San Francisco, CA","CNN 1:02am CENTRAL PARK 5 MEMBER CHALLENGES TRUMP. . On due process: ""He didn't mind giving us the death penalty""
CENTRAL PARK 5..."
857,,Melbourne,"With Toadie defending him, Tyler is sure to get the death penalty. #neighbours"
858,,Acche Din,@nehajamwal007 Even though he was afraid of death penalty so he tried to escape by proving himself a nationalist.
859,,"North Carolina, USA",@FoxNews @ToddRokita death penalty
860,,,"@GartrellLinda I support the death penalty for killing any citizen of America, unless you are defending yourself or your family."
861,,Earth,@raissawriter Theatrics. The ICC does not give death penalty as a punishment.
862,,New York West CoastOG Far East,You don't believe in the death penalty BECAUSE YOU'RE A FUCKIN' BITCH. FUCK YOU AND THE WHOLE SYSTEM. ALL CHILD RAPISTS NEED TA FUCKIN' DIE.
863,,,@AttitudeMag Even with a death penalty id still be a major queen
864,,,Death penalty.
865,,,@bernabephoto @ClimateRealists In my opinion all these killers should be sentenced to death penalty.
866,,,@Skot777 @aigkenham Is it as inconsiderate as to suggest special needs children are sinners and deserve the death penalty?
867,,"England, United Kingdom",@MikeH_PR  there's definitely a correlation between Brexit fanatics &amp; those wanting the death penalty restored .....
868,,RIVERINA. NSW. AUSTRALIA. ,"@Ginnie01V Bring back the death penalty for God sake and put these evil POS 6ft down where they belong!!
WTF are the Mafia waiting for??"
869,,"Farmington, CT",@AnnCoulter In Islam this would be automatic death penalty.
870,,,@DailyMailUK Shut up stupid Britain let them face the death penalty there
871,,,@IWillRedPillYou Death penalty.
872,,,@RTSportNews @RT_com Good job they don't adjudicate on trials that carry the death penalty
873,,,@SAPoliceService Death. Penalty its must in south africa now  it is to much  we cant deal enuf
874,,icon: @80meat,"im a scoundrel, im wretched, i go to bed without having dinner and i deserve the death penalty"
875,,"San Francisco, CA","FOXNEWS 11:22pm {ACAMONTES FOUND GUILTY IN DEPUTIES' SLAYINGS,. PROSECUTORS TO SEEK THE DEATH PENALTY. . '"
876,,"Brooklyn, NY",@CNN Hopefully the death penalty!!
877,,"Newcastle-under-Lyme, England",@CNN Death penalty
878,,"Adelaide, South Australia",@Y7News Death penalty!
879,,"Houston, Texas",@CCATDP @LoConservative The death penalty is like immigration. We need to reform and streamline the process.
880,,Canada🇨🇦♥️🇺🇲️,@cnnbrk give him the death penalty
881,,Bay Area,"honestly I hate when professors make us write about overused arguments like the death penalty, or the legalization of marijuana."
882,,Temmie Village,"@DavidGX Yeah, wish washington had the fuckin' death penalty for this kind of horrible shit."
883,,"Burnsville, Minnesota, USA",@RealJamesWoods @ChicagosFines19 How do Pro-lifers reconcile the death penalty? Have never been able to answer that question.
884,,Between my ears,@CaroleCasuco @MailOnline Why kill someone who is suicidal? Is it a death penalty?
885,,"Phoenix, AZ",@Isa4031AMP Agree with death penalty if you killed police officers! Hang them infront of the capitals
886,,the mushroom kingdom,You know you have good roommates when watching the Olympics together brings you to discussing the ethics of the death penalty.
887,,United States,@TheBeatWithAri @feministabulous Also said bring back “death penalty” for innocent young black men wrongly accused and were INNOCENT!
888,,"ÜT: 48.427094,-123.367805",@stephenlautens Mine too. Also people who believe death is appropriate penalty for trespass and theft!  I'm very sad about this.
889,,"Sydney, New South Wales",@Thomas1774Paine Clinton’s clearly support the death penalty lol
890,,melbourne,@ghostiesquid you and you and you are death penalty
891,,"Wrightwood, CA",@jennaANjax @ActionNewsJax @bridgetteANjax You folks are wise enough to have a death penalty state for a reason. USE IT!
892,,Born in the USA,@RealJamesWoods In this case the death penalty was initiated at the time of the altercation. Suspect is dead.
893,,,@hook_em__ @SICEMBALL SMU got the death penalty. Baylor didn’t
894,,"Kalifornia, USA",@BBCWorld This is why the death penalty is needed.
895,,,@xoxo_brihopewil How about the death penalty in Texas?
896,,"Fullerton, CA",@Uboatvet @ThomasWictor @_AmyTweets Have a Military Tribunal &amp; give O the death penalty for TREASON
897,,"California, USA",@TEN4Texas @TammyleecoTammy Death penalty. Depraved indifference. Go directly to hell.
898,,,holyyyyy this guy on the first 48 just got given the death penalty SIX TIMES plus 120 years!!!!!!!!!!!!
899,,she/her,execution and death penalty in general is jes a wild concept
900,,,@time_alter7 death penalty！！
901,,"California, USA",@Star_of_Alice Literally these people make me rethink my feelings on the death penalty.
902,,,@TimKennedyMMA I vote we bring back the death penalty who’s with me
903,,,"@AC360 @andersoncooper Trump is fond of calling for the death penalty, even for minors. What else do you need to know about him?"
904,,United States,@FoxNews DEATH PENALTY
905,,"Greencastle, PA","@TrumpsDC Hey if she faces death penalty for any crime, we'll call it the Rice Cooker"
906,,,@DirtyKallahanX Death penalty
907,,日本のどこか,"The origin of my name, is the executioner of Edo period. I'll not enforce the death penalty. But, if u kill u boring stories."
908,,Sheffield,@Joker_by_Proxy @quinncy Death penalty!
909,,"Glendale, AZ",@DallasIrey they should recieve the death penalty as any foriegn invader should
910,,My Bed,@cosmeclaire They should have given him the death penalty.
911,,Oklahoma,@voguemagazine Sexualizing a child should come with the death penalty.
912,,"Florida, USA",@Isa4031AMP @cchef2 MANDATORY death penalty for killing a cop or a child.
913,,Canada,@drcpjoshi @OfficeOfRG In many a country such kind of remarks would have lead to a death penalty! An apology in the least is mandatory!
914,,"Snowflake, AZ",@PoliticallyRYT Sorry......you meant abortiin is a death penalty for the human.  My bad
915,,,"@HelenAn29146628 Yes, he has a long history of being a Beast. Praying for the death penalty here."
916,,"Pennsylvania, USA",2- EVEN WHEN DNA COMPLETELY EXONERATED THEM&gt; HE CONTINUED TAKING FULL PAGE FOR THE DEATH PENALTY&gt;WHAT A HYPROCRITE AND A RACIST
917,,"Florida, USA","@Isa4031AMP It use to be, in some states, automatic death penalty for someone killing a police officer."
918,,,Leg press drop set is equivalent to the death penalty 😞😞😞
919,,,@joncoopertweets This is where I seriously reconsider my anti-death penalty stance.
920,,"Saint Petersburg, Russia",How US death penalty capital changed its mind @Ioana_Banal
921,,The Trump Kakistocracy,@JoeBeertap Oddie Shoupe deserves the death penalty.
922,,,@ilovelucymeg109 @brianrice1981 @Ohdearbritain The death penalty costs more than prison
923,,"Kentucky, USA",@DouglasPuett Automatic death penalty should be the law
924,,,#InWakanda coonin is punishable by the death penalty
925,,Omaha,"""The state of Nebraska AWARDED Anthony Garcia the death penalty.""

Yep. He earned it.

#MurderIsForever"
926,,"New Delhi, India",@pbhushan1 Like  u faught against death penalty if your brother in law Yakub menon
927,,also I do anal,@whritual it's the death penalty i'm sorry
