,label,location,tweet_text
841,,,@cjchivers @nytimes U right serial killers kill people not guns am all for gun rights all killers carry guns I feel I should 2
842,,,@NateSilver538 Gun rights advocates are far more popular than gun confiscation advocates.
843,,"New York, NY",A persons life is NEVER worth your fucking gun rights. Im tired
844,,"Columbia, SC",Imagine if we treated human rights like gun rights lol
845,,"Akron, OH",@malavemark @guavate86 @WittyKat914 @goldengateblond @TheJuliaNelson This is easily the most naive (and common) gun rights narrative.
846,,"Puget Sound, Washington","Protecting gun rights for the dominant group while taking away voting rights from minority groups is tyranny. 

#AssaultWeaponsBan #Parkland"
847,,,@thehill Imagine ... Gun rights!!!
848,,"Wallingford, CT",@funder Not gun rights. The $$ they get sucking on the NRA $dick is more important than children’s lives.
849,,"Kirtland, NM",@eddie2170 @Atchley75 @CNN What do you call gun control? Is 2A not in Bill of rights? You speak in riddles
850,,"Constitution, USA","If Americans want to make sure we never loose our 2nd Amendment rights...

Just tell the Dems all gun owners will vote Democrat."
851,,"London, England",the only way america will address it's gun laws is if every non-white citizen simultaneously exercises their 2nd amendment rights. #c4news
852,,"St Paul, MN","@funder No, they believe gun rights are more important to their job security and that trumps (no pun intended) our safety."
853,,,@organic_dad But we can’t allow that to trample on the rights of responsible gun owners.
854,,CT. USA,If you try to rationalize mass murder with gun ownership rights you are the problem!
855,,"Tucson, AZ",tfw gun rights were created for population control without the government having the lift a finger
856,,,"@BonkersEpi Not just Trump, plenty of yanks who believe gun rights are more important than kids lives"
857,,"Aurora, IL","Oooo yeah, let’s see those Gun Rights facebook posts, Uncle So-and-so. Come at me!

💬📢"
858,,"The 703, 202, 504 or on the road",@hill_charlotte it’s the perception of guns as a voting issue for the gun rights crowd
859,,,"All these foolish ass rednecks still defending gun rights, y’all dumb yee haw dumb ass motherfuckers"
860,,,@ChrisCuomo When people realize that the life’s of children and innocent civilians are more important than gun rights .
861,,New Mexico,This has nothing to to with gun rights and everything to do with gun sales.
862,,"Stafford, VA","@thoroughFranta @connorfranta We need better gun laws, but we shouldn’t infringe upon the rights of others because of what this person did"
863,,#TurnTexasBlue,@Ralphie393 @CPinNashville @isteintraum @MSNBC She just ripped a gun rights advocate into a million pieces.
864,,,@brandi_love Reagan was shot and still supported gun rights.
865,,,@mrbenwexler And what about responsible gun owners' rights to protect their family?
866,,,"I am definitely pro gun rights and believe that people should have guns to defend themselves, but like how necessary are assault rifles?"
867,,"Texas, USA","@alanalda I support gun rights, and i still agree that this is stupidly divisive, and heartbreaking."
868,,"Richmond, Ga.",@Reuters So you're more concerned with gun rights than victims and family? Unbelievable.
869,,,@foxandfriends @SenTedCruz NRA protect gun holders rights
870,,Imperial Slave Trade in Type-7,@lustycomic The NRA opposes any law restricting any gun rights. Would never pass here no matter how much sense it makes.
871,,Auckland NEW ZEALAND ,@tibettean Most mentally ill are the first to tell they are a threat to themselves and others. They need support not gun rights.
872,,"Oakland, CA",@alanalda I don’t understand this world anymore.  Gun rights more important than children’s lives.  Everything seems upside down.
873,,"Ames, IA",One side always want to bring up the amendment for gun rights but never wants to bring up the amendment for freedom of religion.
874,,snapchat: JayJayNay,How can people believe protecting the rights to buy a fucking gun is more important than the fact children are being murdered by them
875,,"Мурманск, Россия",@bradley_thunder Excellent. I don’t want “gun reform”. I want less gun control. Our rights are already infringed upon enough.
876,,,@chano_1026 @JasonKander @jimmykimmel @NRA Oh...  your gun rights are more important than children’s lives. Way to go. Dummy.
877,,"San Francisco, CA",@TonyCurran69 I want him to explain to my 12 year old daughter why gun rights are more important and precious than her life.
878,,,@BettyBowers Boycott church for five months and see if this doesn't start changing the narrative about gun rights.
879,,Modesto CA,"@thehill Don't take money from NRA, and I will listen to your advice on gun rights. Otherwise, your thought$ and prayer$ are tainted."
880,,"Orlando, FL",@WolfColin @OrlandoWeekly So what you really have a problem with is that citizens vote for representatives that support gun rights.
881,,,Human rights &gt; Gun rights.
882,,twinkle twinkle little star,@cnnbrk People rights &gt; gun rights. That’s how it has to be
883,,,"Gun control activists declare, auto weapons are not needed; gun rights activists maintain, standards of necessity are subjective."
884,,"Upper Midwest, USA","@JRubinBlogger No, they use gun owners’ rights to preserve gun makers profits."
885,,,"Liberals scream over gun rights &amp; the @NRA responsible for child deaths, yet campaign for and fund #PlannedParenthood #Abortions #Hypocrites"
886,,"Los Angeles, CA",We are not GUN ENTHUSIASTS. WE HAVE RIGHTS! @NRA #2ndAmendment @FoxNews @JulieBanderas #USA
887,,Chicago,How did everyone's productive exchange of ideas with good faith advocates of gun rights go this week.
888,,"Tweets = Words, nothing more","@TiffanyDCross, so when does a woman’s choice become more important than a gun owner’s rights? Dead babies..."
889,,Michigan State University ,"behind in health care, education, gun control, maternity leave &amp; rights, infrastructure, income inequality, criminal justice system."
890,,Maui,I promise no one would come after Gun Ownership and the Bill of Rights▪Just think about it▪
891,,"Aiken, SC",@johncardillo After all gun sales is their business.  It just so happens that their business and our rights have something in common.
892,,"Land O' Lakes, FL",GUN RIGHTS SHOULD BE EARNED BY PEOPLE WHO HAVE SHOWN PERSONAL RESPONSIBILITY.
893,,"Texas, USA",@CrazyGoose Yes thats my point any gun should be legal... Inalienable rights dont change in time.
894,,"Scottsdale, AZ",@DelanteMedia @gabrielmalor You can't deprive someone of their rights without due process. Gun ownership is a right.
895,,,@brithume And some day we will hang our heads for the slaughter of human life we have permitted in the name of “gun rights.”
896,,,"Gun control activists insist, ban assault weapons; gun rights activists debate, no-fly lists often victimize innocent Americans."
897,,Non localized 703 x 202,"Fuck your rights, there is no reason to own a gun at the age of 19 in 2018..."
898,,,@RadioDana See How two days later nobody is talking about taking immediate steps to secure schools. Back to debating gun rights. Pathetic.
899,,,@nwg83 Can everyone who is thinking about themselves and their gun rights please think about the beautiful children for a moment?
900,,,"When my 85 year old, dementia suffering father can have a gun legally, we are taking #SecondAmendment rights TOO FAR"
901,,East Coast USA,The liberal globalists and facists want to take away your gun rights so they can enslave the population without the fear consequences.
902,,"Boston, Massachusetts","Guns are *NOT* merely tools!!
Guns *ARE* weapons!!
Guns *ARE* dangerous!!
Gun rights *SHOULD NOT* overrule innocent human lives!!"
903,,,@chrislhayes Let's start here: Ban semi-automatic assault rifles. That would not be a violation of any gun rights. It'd be smart government.
904,,Swaziland,Why are gun rights constantly being defended in this country?
905,,,@robreiner NRA is there to protect American citizens rights from being trampled on from delusional lefty gun grabbers like yourself.
906,,,"@FoxNews @SteveScalise @IngrahamAngle Wish you were this adamant about the rights of all people, not just the gun crazed."
907,,"Virginia, USA","@Neail94 @KristinStahlman @LucBradley @ponymom48 @vincentdonofrio We may believe in gun rights, but, by no means are we on the same side."
908,,O |-/ i o,People speak up more about protecting their gun rights more than protecting children. What the fuck is wrong with y’all?
909,,"Missouri, USA",Lives &gt; gun rights
910,,Massachusetts U.S.A.,"I don't argue with gun owners or MAGA anymore. Some are friends too.
They are blinded by their rights."
911,,,"@MeerkatYitz Yes, exactly!  Gun rights are human rights!"
912,,,"@KneesPenguin @RobProvince 2nd amendment foundation
gun owners of America
National assoc. of gun rights"
913,,"Florida, USA",@krauseisgraphic @BidnessClass @JamesTHCB Jews in Germany sure wish they had gun rights in 1939
914,,Minneapolis,"How about we get real on gun control, climate change, and equal rights for all. How about that? #america"
915,,MI to CA,"@Canine_Rights Yeah polls of twitter followers really is the truth 😂 remember, white gun nuts kill"
916,,Indianapolis,"@TheOriginalRD Yes, all republicans love the NRA and support full gun rights. 🙄"
917,,,"I just don’t understand the desire for a gun like some people collect guns, never use them but fight for rights they don’t use or need"
918,,15212,@funder HUMAN LIFE &gt; GUN RIGHTS....pass it on
919,,,@GovMikeHuckabee they need to go after gun dealers then private dealers not take away our rights
920,,"Vancouver, British Columbia",Of course not. It's obviously a prioritization of gun ownership rights over children. Just own it
921,,Windward of Oz ,But it’s not a human rights issue that anyone can access a gun in your country and claim innocent lives?
922,,"Philadelphia, PA","Is unchecked, unlimited gun ownership rights truly more important than the lives of children? #GunControlNow #LetsTalkAboutGuns"
